Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
650957,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2019,06/01/2019,32.83,
173208,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2011-12,12/01/2011,10.54,
213260,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2013-14,12/01/2013,27.8,
741198,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2021,01/01/2021,20.75,
172740,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2013,12/01/2012,16.8,
178455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2010,12/01/2009,9.12,
412609,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2016,12/31/2015,23.15,
222405,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2013,06/01/2013,30.37,
605872,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2017-18,12/01/2017,10.57,
172696,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2012,12/01/2011,23.15,
221827,386,Ozone (O3),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2011,06/01/2011,31.43,
629009,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2015-2017,01/01/2015,3.1,
178405,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2009,12/01/2008,11.45,
743602,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2021,06/01/2021,30.23,
605953,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2017-18,12/01/2017,8,
602871,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2018,06/01/2018,15.84,
325299,643,Annual vehicle miles traveled,million miles,per km2,CD,503,Tottenville and Great Kills (CD3),2016,01/01/2016,6.5,
211773,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2014,12/01/2013,23.76,
325396,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,407,Flushing and Whitestone (CD7),2016,01/01/2016,19.5,
154530,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,306,Park Slope and Carroll Gardens (CD6),2005,01/01/2005,30.5,
221861,386,Ozone (O3),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2009,06/01/2009,26.86,
216342,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2013,06/01/2013,28.92,
216559,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2014,06/01/2014,31.54,
130778,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,Borough,3,Manhattan,2005,01/01/2005,4.3,
211863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2013-14,12/01/2013,12.93,
212699,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2013-14,12/01/2013,10.87,
168443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2008-09,12/01/2008,12.79,
742342,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Winter 2020-21,12/01/2020,6.84,
173657,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Summer 2010,06/01/2010,11.39,
643395,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2018-19,12/01/2018,27.47,
173194,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,9.45,
176686,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2013,12/01/2012,22.28,
410784,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2016,06/01/2016,7.66,
411031,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2016,12/31/2015,7.51,
154485,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,402,Woodside and Sunnyside (CD2),2005,01/01/2005,2.5,
170316,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Annual Average 2011,12/01/2010,9.72,
151552,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,6.2,
547468,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2017,01/01/2017,7.05,
151562,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,01/01/2009,28.3,
741269,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2021,06/01/2021,11.67,
412486,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2016,12/31/2015,22.19,
166814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2012,06/01/2012,17.78,
412657,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2016,12/31/2015,17.58,
605683,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2017-18,12/01/2017,8.78,
743639,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2021,06/01/2021,28.33,
649847,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2019,06/01/2019,9.28,
131156,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,12.2,
216417,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2010,06/01/2010,33.81,
411007,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Annual Average 2016,12/31/2015,8.49,
172198,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2012,06/01/2012,31.46,
410758,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2016,12/31/2015,9.46,
649897,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2019,01/01/2019,9.94,
151622,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2009-2011,01/01/2009,6.8,
334060,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Annual Average 2015,01/01/2015,7.9,
602943,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2018,06/01/2018,22.78,
212565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2014,12/01/2013,31.9,
650046,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2018-19,12/01/2018,7.07,
336696,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2014-15,12/01/2014,20.67,
334262,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2015,06/01/2015,9.59,
154613,643,Annual vehicle miles traveled,million miles,per km2,CD,412,Jamaica and Hollis (CD12),2005,01/01/2005,18.7,
167781,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2013,12/01/2012,15.06,
131155,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,17.5,
170280,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Annual Average 2010,12/01/2009,8.8,
151631,643,Annual vehicle miles traveled,million miles,per km2,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,41.7,
221872,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2014,06/01/2014,32.61,
412834,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2016,12/31/2015,11.44,
650063,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2019,06/01/2019,7.63,
221928,386,Ozone (O3),Mean,ppb,UHF34,407,Southwest Queens,Summer 2010,06/01/2010,34.04,
131334,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,13.1,
605259,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2018,06/01/2018,30.33,
131129,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,35.9,
518717,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,304,Upper West Side,2012-2014,01/02/2012,4.8,
168618,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2011-12,12/01/2011,9.23,
216450,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2013,06/01/2013,31.88,
178592,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2013,12/01/2012,10.81,
325091,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,101,Kingsbridge - Riverdale,2016,01/01/2016,2.3,
549980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2017,01/01/2017,15.45,
213980,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2014,06/01/2014,8.03,
165755,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2008-09,12/01/2008,34.05,
550108,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2017,06/01/2017,14.29,
172172,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2012,06/01/2012,16.25,
168578,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2011-12,12/01/2011,11.31,
176704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2013,12/01/2012,30.26,
605694,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2018,06/01/2018,8.41,
412038,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2016,06/01/2016,32.78,
177341,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2012-13,12/01/2012,9.74,
154451,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,110,Central Harlem (CD10),2005,01/01/2005,0.8,
605860,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2017-18,12/01/2017,7.62,
221799,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2013,06/01/2013,31.68,
211788,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2014,12/01/2013,13.32,
131591,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,409,Southeast Queens,2009-2011,01/01/2009,34.4,
168579,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2011-12,12/01/2011,10.97,
151458,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,56.8,
168586,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2011-12,12/01/2011,11.42,
412614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2016,06/01/2016,15.6,
605989,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2017-18,12/01/2017,8.69,
130928,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,18.3,
213588,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2014,12/01/2013,20.6,
175880,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2009,06/01/2009,17.94,
179426,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2010,12/01/2009,21.01,
178401,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2009,12/01/2008,11.1,
605690,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2018,01/01/2018,7.27,
628432,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,1,Bronx,2015-2017,01/01/2015,146.9,
173099,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Winter 2008-09,12/01/2008,13.08,
325248,643,Annual vehicle miles traveled,million miles,per km2,CD,108,Upper East Side (CD8),2016,01/01/2016,58.2,
131474,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,01/01/2009,16.5,
741144,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2021,01/01/2021,19.19,
154448,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,107,Upper West Side (CD7),2005,01/01/2005,2.1,
216605,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2012,06/01/2012,34.95,
212948,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2014,12/01/2013,9.98,
216574,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2011,06/01/2011,32.52,
549796,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2017,06/01/2017,13.77,
670960,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2020,06/01/2020,29.52,
213782,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2013-14,12/01/2013,11.62,
606053,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2018,01/01/2018,6.7,
410948,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,9.89,
410947,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,10.05,
643646,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2019,06/01/2019,14.06,
175386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2011-12,12/01/2011,24.12,
151716,644,Annual vehicle miles travelled (cars),million miles,per km2,Borough,3,Manhattan,2005,01/01/2005,48,
154610,643,Annual vehicle miles traveled,million miles,per km2,CD,409,Kew Gardens and Woodhaven (CD9),2005,01/01/2005,21.1,
154504,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,104,Clinton and Chelsea (CD4),2005,01/01/2005,43.8,
176042,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2012,06/01/2012,8.25,
325330,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,308,Greenwich Village - SoHo,2016,01/01/2016,47.1,
131234,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,14.8,
179568,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2009,06/01/2009,10.73,
605965,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2017-18,12/01/2017,8.1,
669761,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2020,06/01/2020,8.45,
410910,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2016,06/01/2016,8.67,
670932,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2020,06/01/2020,28.79,
172679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2011,12/01/2010,14.86,
628513,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2015-2017,01/01/2015,21.8,
643524,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2018-19,12/01/2018,13.95,
334074,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2014-15,12/01/2014,8.75,
669942,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Summer 2020,06/01/2020,7.12,
173092,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2008-09,12/01/2008,13.3,
649957,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2019,01/01/2019,6.7,
179151,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Winter 2011-12,12/01/2011,9.15,
643433,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Summer 2019,06/01/2019,14.27,
643600,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2019,01/01/2019,17.07,
518809,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,15.94,
315627,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,410,Rockaways,2011,01/01/2011,0.8,
315672,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,407,Southwest Queens,2011,01/01/2011,1.9,
167644,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2011,12/01/2010,24.81,
547653,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2017,06/01/2017,9.6,
669804,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2019-20,12/01/2019,8.17,
336895,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2015,01/01/2015,11.81,
179827,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2015,01/01/2015,0.4,
170389,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2012,12/01/2011,8.93,
605260,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2018,06/01/2018,31.28,
742169,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2021,06/01/2021,8.67,
550010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2017,01/01/2017,23.39,
334301,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2015,06/01/2015,9.6,
168495,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2009-10,12/01/2009,9.32,
174160,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2010,12/01/2009,10.41,
338295,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2015,06/01/2015,32.08,
602794,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2017-18,12/01/2017,24.42,
412822,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2016,12/31/2015,16.21,
643543,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2019,01/01/2019,18.42,
170277,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Annual Average 2010,12/01/2009,8.66,
411038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2015-16,12/01/2015,10.28,
547524,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2017,06/01/2017,8.92,
742487,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2021,06/01/2021,8.64,
547397,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2016-17,12/01/2016,7.94,
549386,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2017,06/01/2017,26.91,
227591,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,212,Williamsbridge and Baychester (CD12),2011,01/01/2011,1.37,
131307,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,01/01/2005,16.2,
550005,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2016-17,12/01/2016,36.31,
741231,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Annual Average 2021,01/01/2021,16.92,
171596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2009-10,12/01/2009,23.85,
518769,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,31.69,
151637,643,Annual vehicle miles traveled,million miles,per km2,UHF42,208,Canarsie - Flatlands,2005,01/01/2005,16,
213947,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2014,06/01/2014,9.5,
168481,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2009-10,12/01/2009,10.17,
177201,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Winter 2009-10,12/01/2009,10.22,
334198,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2015,01/01/2015,11.21,
518885,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2012-2014,01/02/2012,116.65,
742321,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2020-21,12/01/2020,6.55,
334153,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2015,01/01/2015,7.9,
412787,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2015-16,12/01/2015,25.18,
